Degree,XCoordinate,YCoordinate,,Degree,XCoordinate,YCoordinate,,,,,,
96.66,-10.90417058,94.0838229,,96.66,-10.5281647,90.83955314,,-0.37600588,3.24426976,,3.265986328,-0.115383672
96.84,-11.19953954,94.04912004,,96.84,-10.81334852,90.80604694,,-0.38619102,3.2430731,,3.265986319,-0.118523674
97.02,-11.49479808,94.0134899,,97.02,-11.09842573,90.77164542,,-0.39637235,3.24184448,,3.265986325,-0.121663674
97.2,-11.73923456,93.57273662,,97.2,-11.38339352,90.73634894,,-0.35584104,2.83638768,,2.858621681,-0.124803672
97.38,-12.0329946,93.53541419,,97.38,-11.66824907,90.70015783,,-0.36474553,2.83525636,,2.858621683,-0.127943672
97.56,-12.326636,93.49716954,,97.56,-11.95298957,90.66307245,,-0.37364643,2.83409709,,2.858621691,-0.131083675
97.74,-12.62015586,93.45800304,,97.74,-12.23761223,90.62509318,,-0.38254363,2.83290986,,2.858621679,-0.134223672
97.92,-12.9698145,93.8249287,,97.92,-12.52211422,90.58622038,,-0.44770028,3.23870832,,3.269505639,-0.137363676
98.1,-13.26436035,93.78374101,,98.1,-12.80649276,90.54645443,,-0.45786759,3.23728658,,3.26950564,-0.140503672
98.28,-13.4999573,93.3349764,,98.28,-13.09074502,90.50579573,,-0.40921228,2.82918067,,2.858621688,-0.143643674
98.46,-13.79296209,93.29212648,,98.46,-13.37486822,90.46424469,,-0.41809387,2.82788179,,2.858621679,-0.146783673
98.64,-14.14667596,93.65115176,,98.64,-13.65885955,90.4218017,,-0.48781641,3.22935006,,3.265986323,-0.149923673
98.82,-14.37856081,93.20366761,,98.82,-13.9427162,90.37846719,,-0.43584461,2.82520042,,2.858621685,-0.153063674
99,-14.73506986,93.56394097,,99,-14.22643539,90.33424159,,-0.50863447,3.22969938,,3.269505637,-0.156203672
99.18,-15.02878751,93.51721167,,99.18,-14.51001431,90.28912532,,-0.5187732,3.22808635,,3.269505638,-0.159343671
99.36,-15.38797158,93.86982297,,99.36,-14.79345016,90.24311885,,-0.59452142,3.62670412,,3.675110678,-0.162483675
99.54,-15.68264648,93.82104206,,99.54,-15.14419661,90.59977912,,-0.53844987,3.22126294,,3.265955173,-0.165623673
99.72,-15.97716675,93.77133611,,99.72,-15.42860479,90.55177978,,-0.54856196,3.21955633,,3.265955172,-0.168763672
99.9,-16.2715295,93.72070562,,99.9,-15.71286085,90.50288764,,-0.55866865,3.21781798,,3.265955176,-0.171903673
100.08,-16.56573182,93.66915107,,100.08,-15.99696199,90.45310317,,-0.56876983,3.2160479,,3.265955176,-0.175043674
100.26,-16.8597708,93.61667299,,100.26,-16.2809054,90.40242688,,-0.5788654,3.21424611,,3.265955175,-0.178183674
100.44,-17.15364356,93.56327189,,100.44,-16.5646883,90.35085926,,-0.58895526,3.21241263,,3.265955175,-0.181323673
100.62,-17.44734719,93.50894829,,100.62,-16.84830787,90.29840081,,-0.59903932,3.21054748,,3.265955179,-0.184463674
100.8,-17.74087879,93.45370273,,100.8,-17.13176132,90.24505206,,-0.60911747,3.20865067,,3.265955176,-0.187603674
100.98,-18.03423547,93.39753575,,100.98,-17.41504586,90.19081352,,-0.61918961,3.20672223,,3.265955179,-0.190743673
101.16,-18.32741435,93.34044791,,101.16,-17.6981587,90.13568575,,-0.62925565,3.20476216,,3.26595517,-0.193883674
101.34,-18.70083925,93.68535253,,101.34,-17.98109704,90.07966927,,-0.71974221,3.60568326,,3.676816642,-0.197023672
101.52,-18.99491859,93.62617014,,101.52,-18.26385809,90.02276464,,-0.7310605,3.6034055,,3.676816647,-0.200163675
101.7,-19.28881064,93.56606463,,101.7,-18.54643907,89.96497243,,-0.74237157,3.6010922,,3.676816637,-0.203303675
101.88,-19.58251251,93.50503661,,101.88,-18.82883719,89.9062932,,-0.75367532,3.59874341,,3.676816642,-0.206443675
102.06,-19.8760213,93.44308666,,102.06,-19.11104967,89.84672753,,-0.76497163,3.59635913,,3.676816638,-0.209583672
102.24,-20.16933413,93.3802154,,102.24,-19.39307371,89.786276,,-0.77626042,3.5939394,,3.676816646,-0.212723675
102.42,-20.46244809,93.31642345,,102.42,-19.76292922,90.12635553,,-0.69951887,3.19006792,,3.265862824,-0.215863673
102.6,-20.7553603,93.25171143,,102.6,-20.04582808,90.06385573,,-0.70953222,3.1878557,,3.265862816,-0.219003674
102.78,-21.04806788,93.18608,,102.78,-20.3285293,90.00046794,,-0.71953858,3.18561206,,3.265862821,-0.222143676
102.96,-21.34056792,93.11952979,,102.96,-20.61103009,89.93619278,,-0.72953783,3.18333701,,3.265862821,-0.225283673
103.14,-21.63285756,93.05206145,,103.14,-20.89332767,89.87103088,,-0.73952989,3.18103057,,3.265862818,-0.228423672
103.32,-21.92493391,92.98367566,,103.32,-21.17541924,89.8049829,,-0.74951467,3.17869276,,3.265862811,-0.231563674
103.5,-22.21679408,92.91437309,,103.5,-21.45730203,89.73804947,,-0.75949205,3.17632362,,3.265862813,-0.234703673
103.68,-22.50843521,92.84415443,,103.68,-21.73897327,89.67023126,,-0.76946194,3.17392317,,3.265862821,-0.23784367
103.86,-22.79985442,92.77302035,,103.86,-22.11893105,90.00233084,,-0.68092337,2.77068951,,2.853134591,-0.240983674
104.04,-23.09104882,92.70097157,,104.04,-22.40142886,89.93243381,,-0.68961996,2.76853776,,2.853134595,-0.244123672
104.22,-23.38201556,92.6280088,,104.22,-22.6837058,89.86165009,,-0.69830976,2.76635871,,2.853134598,-0.247263674
104.4,-23.67275176,92.55413276,,104.4,-22.9657591,89.78998038,,-0.70699266,2.76415238,,2.853134592,-0.250403671
104.58,-23.96325456,92.47934417,,104.58,-23.24758595,89.71742536,,-0.71566861,2.76191881,,2.853134605,-0.253543674
104.76,-24.25352109,92.40364377,,104.76,-23.5291836,89.64398578,,-0.72433749,2.75965799,,2.853134596,-0.256683674
104.94,-24.54354849,92.3270323,,104.94,-23.91427331,89.9598477,,-0.62927518,2.3671846,,2.449397922,-0.259823673
105.12,-24.8333339,92.24951054,,105.12,-24.19662887,89.88431353,,-0.63670503,2.36519701,,2.449397924,-0.262963674
105.3,-25.12287446,92.17107922,,105.3,-24.47874587,89.80789312,,-0.64412859,2.3631861,,2.449397923,-0.266103671
105.48,-25.63211018,92.88879513,,105.48,-24.76062151,89.73058725,,-0.87148867,3.15820788,,3.276243201,-0.269243674
105.66,-25.92365416,92.80785251,,105.66,-25.04225303,89.65239668,,-0.88140113,3.15545583,,3.276243191,-0.272383675
105.84,-26.21494254,92.72599485,,105.84,-25.32363764,89.57332216,,-0.8913049,3.15267269,,3.276243201,-0.275523674
106.02,-26.50597245,92.64322295,,106.02,-25.60477257,89.49336449,,-0.90119988,3.14985846,,3.276243206,-0.278663673
106.2,-26.79674102,92.55953762,,106.2,-25.88565505,89.41252446,,-0.91108597,3.14701316,,3.276243195,-0.281803672
106.38,-27.08724539,92.47493969,,106.38,-26.1662823,89.33080285,,-0.92096309,3.14413684,,3.276243196,-0.284943673
106.56,-27.37748269,92.38943,,106.56,-26.44665157,89.24820047,,-0.93083112,3.14122953,,3.276243204,-0.288083672
106.74,-27.66745006,92.30300938,,106.74,-26.72676008,89.16471815,,-0.94068998,3.13829123,,3.276243197,-0.291223674
106.92,-27.95714464,92.21567869,,106.92,-27.12427018,89.46847099,,-0.83287446,2.7472077,,2.87068459,-0.294363675
107.1,-28.60177247,93.28596864,,107.1,-27.405067,89.38285986,,-1.19670547,3.90310878,,4.082445607,-0.297503672
107.28,-29.0162001,93.58806974,,107.28,-27.80727754,89.6888435,,-1.20892256,3.89922624,,4.082334997,-0.300643673
107.46,-29.31297586,93.50623569,,107.46,-28.08876296,89.60108665,,-1.2242129,3.90514904,,4.092540317,-0.303783674
107.64,-29.60644045,93.41373213,,107.64,-28.36997144,89.51244636,,-1.23646901,3.90128577,,4.09254032,-0.306923673
107.82,-30.0223515,93.70338882,,107.82,-28.6509002,89.42292352,,-1.3714513,4.2804653,,4.494803873,-0.310063675
108,-30.31643165,93.60865686,,108,-29.05650956,89.71837002,,-1.25992209,3.89028684,,4.089221854,-0.313203672
108.18,-30.6102129,93.51300195,,108.18,-29.33808153,89.62669044,,-1.27213137,3.88631151,,4.089221854,-0.316343675
108.36,-31.29541923,94.60054652,,108.36,-29.7484132,89.92421946,,-1.54700603,4.67632706,,4.925572295,-0.319483673
108.54,-31.72514162,94.89915027,,108.54,-30.03062814,89.83036629,,-1.69451348,5.06878398,,5.344524953,-0.322623673
108.72,-32.56424562,96.4014345,,108.72,-30.31254698,89.73562742,,-2.25169864,6.66580708,,7.035846132,-0.325763673
108.9,-32.99299012,96.66848471,,108.9,-30.59416695,89.6400038,,-2.39882317,7.02848091,,7.426566939,-0.328903673
109.08,-33.71341602,97.77391735,,109.08,-30.87548528,89.54349637,,-2.83793074,8.23042098,,8.705956604,-0.332043672
109.26,-34.02025942,97.66757539,,109.26,-31.15649918,89.44610608,,-2.86376024,8.22146931,,8.7059566,-0.335183674
109.44,-34.32676739,97.56027047,,109.44,-31.4372059,89.34783388,,-2.88956149,8.21243659,,8.705956602,-0.338323673
109.62,-34.63293691,97.45200364,,109.62,-31.71760266,89.24868075,,-2.91533425,8.20332289,,8.705956595,-0.341463673
109.8,-36.11238723,100.612601,,109.8,-31.99768669,89.14864766,,-4.11470054,11.46395334,,12.18002409,-0.344603674
109.98,-36.57818582,100.9126833,,109.98,-32.27745524,89.0477356,,-4.30073058,11.8649477,,12.62035132,-0.347743674
110.16,-37.1989049,101.6279562,,110.16,-32.55690555,88.94594557,,-4.64199935,12.68201063,,13.5048714,-0.350883673
110.34,-37.64628146,101.8581898,,110.34,-32.97664789,89.22373018,,-4.66963357,12.63445962,,13.46978276,-0.354023673
110.52,-38.43151881,102.9871434,,110.52,-33.25664737,89.11974382,,-5.17487144,13.86739958,,14.80148863,-0.357163673
110.7,-38.75470844,102.8659609,,110.7,-33.53631896,89.01487878,,-5.21838948,13.85108212,,14.8014886,-0.360303673
110.88,-39.23619886,103.1609779,,110.88,-33.8156599,88.90913608,,-5.42053896,14.25184182,,15.24786011,-0.363443673
111.06,-39.55993037,103.0372679,,111.06,-34.09466742,88.80251678,,-5.46526295,14.23475112,,15.24786013,-0.366583673
111.24,-40.01565079,103.2541251,,111.24,-34.37333878,88.69502192,,-5.64231201,14.55910318,,15.61419771,-0.369723674
111.42,-40.33967094,103.1279672,,111.42,-34.65167124,88.58665257,,-5.6879997,14.54131463,,15.61419776,-0.372863673
111.6,-40.79847297,103.3432046,,111.6,-34.92966205,88.47740979,,-5.86881092,14.86579481,,15.98232764,-0.376003673
111.78,-41.12276897,103.2145881,,111.78,-35.20730846,88.36729465,,-5.91546051,14.84729345,,15.98232761,-0.379143674
111.96,-41.44665952,103.084954,,111.96,-35.63657399,88.63427438,,-5.81008553,14.45067962,,15.57495539,-0.382283674
112.14,-41.60344105,102.5434234,,112.14,-35.91470947,88.52193877,,-5.68873158,14.02148463,,15.13154646,-0.385423674
112.32,-41.92522178,102.4122833,,112.32,-36.19249085,88.40873037,,-5.73273093,14.00355293,,15.13154647,-0.388563674
112.5,-42.24658914,102.2801335,,112.5,-36.46991539,88.2946503,,-5.77667375,13.9854832,,15.13154652,-0.391703673
112.68,-42.56753996,102.1469752,,112.68,-36.74698034,88.17969968,,-5.82055962,13.96727552,,15.13154651,-0.394843673
112.86,-42.88807109,102.0128098,,112.86,-37.02368299,88.06387964,,-5.8643881,13.94893016,,15.13154653,-0.397983673
113.04,-43.20817935,101.8776386,,113.04,-37.3000206,87.94719133,,-5.90815875,13.93044727,,15.13154655,-0.401123672
113.22,-43.52786161,101.7414629,,113.22,-37.57599045,87.8296359,,-5.95187116,13.911827,,15.13154654,-0.404263672
113.4,-43.84711469,101.604284,,113.4,-37.85158981,87.7112145,,-5.99552488,13.8930695,,15.13154647,-0.407403674
113.58,-44.16593546,101.4661034,,113.58,-38.61871488,88.72200889,,-5.54722058,12.74409451,,13.89905036,-0.410543674
113.76,-44.48432077,101.3269224,,113.76,-38.89711115,88.60030894,,-5.58720962,12.72661346,,13.89905038,-0.413683673
113.94,-44.80226749,101.1867424,,113.94,-39.17512391,88.47773543,,-5.62714358,12.70900697,,13.89905044,-0.416823672
114.12,-45.11977247,101.0455646,,114.12,-39.45275041,88.35428957,,-5.66702206,12.69127503,,13.89905036,-0.419963675
114.3,-45.43683259,100.9033906,,114.3,-39.72998793,88.22997256,,-5.70684466,12.67341804,,13.89905036,-0.423103675
114.48,-45.75344472,100.7602218,,114.48,-40.00683373,88.10478565,,-5.74661099,12.65543615,,13.8990504,-0.426243673
114.66,-46.06960574,100.6160595,,114.66,-40.28328508,87.97873006,,-5.78632066,12.63732944,,13.8990504,-0.429383672
114.84,-50.48149937,109.3432739,,114.84,-41.08229064,88.98452335,,-9.39920873,20.35875055,,22.42373405,-0.432523674
115.02,-50.82458783,109.1842232,,115.02,-41.36149906,88.85508649,,-9.46308877,20.32913671,,22.42373404,-0.435663674
115.2,-51.16717517,109.024096,,115.2,-41.64029967,88.72477356,,-9.5268755,20.29932244,,22.42373404,-0.438803674
115.38,-51.50925802,108.8628939,,115.38,-41.91868972,88.59358584,,-9.5905683,20.26930806,,22.42373407,-0.441943673
115.56,-51.85083302,108.7006184,,115.56,-42.19666648,88.46152462,,-9.65416654,20.23909378,,22.42373405,-0.445083674
115.74,-52.19189679,108.5372712,,115.74,-42.47422719,88.32859121,,-9.7176696,20.20867999,,22.42373406,-0.448223673
115.92,-52.53244596,108.3728539,,115.92,-42.75136912,88.19478691,,-9.78107684,20.17806699,,22.42373411,-0.451363672
116.1,-52.87247719,108.207368,,116.1,-43.02808954,88.06011305,,-9.84438765,20.14725495,,22.42373408,-0.454503673
116.28,-52.85123204,107.3083436,,116.28,-44.04932108,89.43707646,,-8.80191096,17.87126714,,19.92124057,-0.457643673
116.46,-53.18791914,107.141862,,116.46,-44.32993588,89.29832091,,-8.85798326,17.84354109,,19.92124058,-0.460783673
116.64,-53.52408183,106.974324,,116.64,-44.61011361,89.15868492,,-8.91396822,17.81563908,,19.92124056,-0.463923673
116.82,-53.85971679,106.8057313,,116.82,-44.8898515,89.01816986,,-8.96986529,17.78756144,,19.92124056,-0.467063673
117,-54.19482072,106.6360855,,117,-45.1691468,88.87677712,,-9.02567392,17.75930838,,19.92124052,-0.470203674
117.18,-54.52939031,106.4653884,,117.18,-45.64191597,89.11312383,,-8.88747434,17.35226457,,19.49585304,-0.473343673
117.36,-54.86342226,106.2936415,,117.36,-46.46118343,90.01495302,,-8.40223883,16.27868848,,18.31920621,-0.476483674
117.54,-55.19691328,106.1208467,,117.54,-46.74360088,89.86862139,,-8.4533124,16.25222531,,18.31920626,-0.479623672
117.72,-55.52986008,105.9470055,,117.72,-47.22144572,90.09514451,,-8.30841436,15.85186099,,17.8972413,-0.482763673
117.9,-54.91395443,103.9765564,,117.9,-47.50411121,89.94642526,,-7.40984322,14.03013114,,15.86664288,-0.485903673
118.08,-55.24016956,103.8036143,,118.08,-47.78630834,89.79681918,,-7.45386122,14.00679512,,15.86664289,-0.489043672
118.26,-55.37596486,103.2755336,,118.26,-48.26815286,90.01954651,,-7.107812,13.25598709,,15.04134918,-0.492183674
118.44,-55.69997651,103.1011443,,118.44,-48.55057581,89.86754098,,-7.1494007,13.23360332,,15.04134925,-0.495323673
118.62,-56.22231007,103.2911025,,118.62,-48.83252008,89.71464939,,-7.38978999,13.57645311,,15.45733079,-0.498463672
118.8,-56.54636644,103.1140555,,118.8,-49.11398289,89.56087326,,-7.43238355,13.55318224,,15.45733075,-0.501603674
118.98,-56.86986528,102.9359919,,118.98,-49.39496144,89.40621409,,-7.47490384,13.52977781,,15.45733079,-0.504743673
119.16,-57.1928034,102.7569133,,119.16,-49.67545299,89.25067341,,-7.51735041,13.50623989,,15.45733073,-0.507883674
119.34,-57.71099751,102.9260613,,119.34,-50.16330309,89.46494485,,-7.54769442,13.46111645,,15.43273622,-0.511023674
119.52,-57.83001437,102.3833781,,119.52,-50.44397526,89.30699129,,-7.38603911,13.07638681,,15.01817118,-0.514163672
119.7,-58.15121256,102.2012874,,119.7,-50.72415007,89.1481572,,-7.42706249,13.0531302,,15.01817117,-0.517303673
119.88,-58.2663739,101.6597085,,119.88,-51.00382477,88.98844415,,-7.26254913,12.67126435,,14.60498408,-0.520443674
120.06,-58.78763352,101.8267195,,120.06,-52.87031702,91.57726926,,-5.9173165,10.24945024,,11.83494253,-0.523583676
120.24,-59.10707908,101.6416247,,120.24,-53.36558522,91.76844582,,-5.74149386,9.87317888,,11.42122642,-0.526723673
120.42,-59.01183881,100.7485461,,120.42,-53.65347458,91.60042575,,-5.35836423,9.14812035,,10.60189479,-0.529863675
120.6,-59.5356994,100.9149832,,120.6,-53.94083495,91.43150255,,-5.59486445,9.48348065,,11.01085435,-0.533003672
120.78,-59.85518486,100.7324353,,120.78,-54.43977719,91.61865163,,-5.41540767,9.11378367,,10.60130619,-0.53614367
120.96,-60.38336953,100.8985399,,120.96,-54.93319663,91.79148785,,-5.4501729,9.10705205,,10.61333038,-0.539283672
121.14,-60.69989275,100.708439,,121.14,-55.22115061,91.61854538,,-5.47874214,9.08989362,,10.61333037,-0.542423674
121.32,-61.44676071,101.2272802,,121.32,-55.7239997,91.79961433,,-5.72276101,9.42766587,,11.02863896,-0.545563676
121.5,-61.76431092,101.0338387,,121.5,-56.01197531,91.6241887,,-5.75233561,9.40965,,11.028639,-0.548703673
121.68,-62.08125217,100.839401,,121.68,-56.29939866,91.4478597,,-5.78185351,9.3915413,,11.02863899,-0.551843674
121.86,-63.50392288,102.428439,,121.86,-56.58626693,91.27062906,,-6.91765595,11.15780994,,13.12824004,-0.554983672
122.04,-64.7270327,103.6729372,,122.04,-57.08506004,91.43283102,,-7.64197266,12.24010618,,14.42982832,-0.558123672
122.22,-65.0522461,103.4691835,,122.22,-57.37187724,91.25313348,,-7.68036886,12.21605002,,14.42982827,-0.561263675
122.4,-67.22960234,106.1909314,,122.4,-58.10304105,91.77528691,,-9.12656129,14.41564449,,17.0617973,-0.564403672
122.58,-68.50846112,107.4628188,,122.58,-58.60581217,91.92945908,,-9.90264895,15.53335972,,18.42139301,-0.567543673
122.76,-70.28858804,109.4951189,,122.76,-58.89418128,91.74498394,,-11.39440676,17.75013496,,21.09264793,-0.570683673
122.94,-70.63205564,109.2738733,,122.94,-59.18196972,91.55960423,,-11.45008592,17.71426907,,21.09264792,-0.573823673
123.12,-74.45041763,114.3917333,,123.12,-59.46917465,91.37332178,,-14.98124298,23.01841152,,27.46424785,-0.576963673
123.3,-74.80924005,114.1573954,,123.3,-59.98411062,91.53454616,,-14.82512943,22.62284924,,27.04769436,-0.580103674
123.48,-75.16732489,113.921932,,123.48,-60.49141706,91.67945133,,-14.67590783,22.24248067,,26.64789329,-0.583243674
123.66,-75.52466861,113.6853454,,123.66,-60.77899185,91.48905663,,-14.74567676,22.19628877,,26.64789332,-0.586383674
123.84,-75.88126769,113.4476379,,123.84,-61.06596739,91.29775988,,-14.8153003,22.14987802,,26.64789334,-0.589523673
124.02,-76.23711861,113.2088118,,124.02,-61.35234084,91.10556298,,-14.88477777,22.10324882,,26.64789331,-0.592663674
124.2,-76.59221786,112.9688696,,124.2,-61.63810939,90.91246782,,-14.95410847,22.05640178,,26.64789334,-0.595803673
124.38,-76.94656194,112.7278135,,124.38,-62.14955344,91.04998448,,-14.7970085,21.67782902,,26.24651847,-0.598943674
124.56,-77.30014736,112.485646,,124.56,-62.66334824,91.1864653,,-14.63679912,21.2991807,,25.84358696,-0.602083672
124.74,-77.65297064,112.2423694,,124.74,-62.94936435,90.98925318,,-14.70360629,21.25311622,,25.84358696,-0.605223673
124.92,-78.00502829,111.9979861,,124.92,-63.23475981,90.79114394,,-14.77026848,21.20684216,,25.84358693,-0.608363674
125.1,-78.35631683,111.7524986,,125.1,-63.5195318,90.59213954,,-14.83678503,21.16035906,,25.84358693,-0.611503673
125.28,-78.70683282,111.5059093,,125.28,-64.03692291,90.72268645,,-14.66990991,20.78322285,,25.43911572,-0.614643672
125.46,-79.05657279,111.2582205,,125.46,-64.32147599,90.5211636,,-14.7350968,20.7370569,,25.43911568,-0.617783673
125.64,-79.4055333,111.0094348,,125.64,-64.60539489,90.31874825,,-14.80013841,20.69068655,,25.43911569,-0.620923673
125.82,-79.7537109,110.7595546,,125.82,-64.8886768,90.11544239,,-14.8650341,20.64411221,,25.4391157,-0.624063673
126,-85.45816476,117.8992596,,126,-65.17131894,89.91124803,,-20.28684582,27.98801157,,34.56710727,-0.627203673
126.18,-85.82794654,117.6303402,,126.18,-65.45331851,89.70616718,,-20.37462803,27.92417302,,34.56710729,-0.630343673
126.36,-97.05673106,132.1463493,,126.36,-65.97500348,89.8274211,,-31.08172758,42.3189282,,52.50681359,-0.633483673
126.54,-97.47119145,131.8409402,,126.54,-66.25673588,89.6198171,,-31.21445557,42.2211231,,52.50681358,-0.636623673
126.72,-97.88469081,131.5342312,,126.72,-66.53781501,89.41132949,,-31.3468758,42.12290171,,52.50681357,-0.639763673
126.9,-98.29722506,131.2262253,,126.9,-66.8182381,89.20196031,,-31.47898696,42.02426499,,52.50681354,-0.642903673
127.08,-106.1808978,140.8271409,,127.08,-67.0980024,88.99171164,,-39.0828954,51.83542926,,64.91829048,-0.646043673
127.26,-108.099933,142.4397106,,127.26,-67.37710513,88.78058555,,-40.72282787,53.65912505,,67.36208437,-0.649183672
127.44,-108.5466601,142.0995751,,127.44,-67.65554356,88.56858412,,-40.89111654,53.53099098,,67.36208434,-0.652323674
127.62,-111.2643998,144.7131646,,127.62,-69.44773701,90.32540335,,-41.81666279,54.38776125,,68.60511541,-0.655463672
127.8,-112.4883975,145.3582715,,127.8,-69.73101595,90.10689253,,-42.75738155,55.25137897,,69.86349945,-0.658603673
127.98,-112.9442672,145.0043419,,127.98,-70.01360736,89.88749329,,-42.93065984,55.11684861,,69.86349945,-0.661743673
128.16,-114.1801277,145.6453401,,128.16,-70.29550848,89.6672078,,-43.88461922,55.9781323,,71.12953746,-0.664883673
128.34,-114.899337,145.6187111,,128.34,-70.5767165,89.44603823,,-44.3226205,56.17267287,,71.553224,-0.668023673
128.52,-115.3560126,145.2572099,,128.52,-70.85722867,89.22398675,,-44.49878393,56.03322315,,71.55322402,-0.671163673
128.7,-115.8115508,144.8942765,,128.7,-71.13704222,89.00105556,,-44.67450858,55.89322094,,71.55322399,-0.674303674
128.88,-114.9433646,142.8858155,,128.88,-71.41615438,88.77724686,,-43.52721022,54.10856864,,69.44317987,-0.677443673
129.06,-95.21538383,117.6039853,,129.06,-71.69456241,88.55256285,,-23.52082142,29.05142245,,37.37932833,-0.680583672
129.24,-95.22170524,116.8595746,,129.24,-71.97226357,88.32700575,,-23.24944167,28.53256885,,36.80548904,-0.683723674
129.42,-92.42287606,112.7002454,,129.42,-73.52273103,89.65345144,,-18.90014503,23.04679396,,29.80553965,-0.686863674
129.6,-91.32593204,110.6521914,,129.6,-73.80387995,89.42214847,,-17.52205209,21.23004293,,27.52702367,-0.690003674
129.78,-90.72611831,109.2250191,,129.78,-74.0843012,89.18996383,,-16.64181711,20.03505527,,26.04522061,-0.693143672
129.96,-90.79796796,108.6158169,,129.96,-73.31666415,87.70404832,,-17.48130381,20.91176858,,27.25615615,-0.696283673
130.14,-90.20382539,107.2191053,,130.14,-73.59169297,87.47340201,,-16.61213242,19.74570329,,25.80418071,-0.699423674
130.32,-92.42280044,109.1590245,,130.32,-73.87164872,87.24856932,,-18.55115172,21.91045518,,28.70911487,-0.702563673
130.5,-91.2933221,107.1410099,,130.5,-74.1452446,87.01618261,,-17.1480775,20.12482729,,26.43984182,-0.705703674
130.68,-91.62929426,106.8538212,,130.68,-74.41810945,86.78293795,,-17.21118481,20.07088325,,26.43984185,-0.708843672
130.86,-88.01071956,101.984214,,130.86,-74.42784565,86.24478221,,-13.58287391,15.73943179,,20.79000185,-0.711983674
131.04,-88.33051559,101.7073581,,131.04,-74.69828691,86.01065399,,-13.63222868,15.69670411,,20.79000189,-0.715123672
131.22,-88.88767943,101.7020835,,131.22,-74.96799167,85.77567774,,-13.91968776,15.92640576,,21.15202373,-0.718263672
131.4,-88.49229597,100.6103717,,131.4,-75.23695728,85.53985578,,-13.25533869,15.07051592,,20.07048714,-0.721403672
131.58,-88.33494214,99.79781893,,131.58,-75.77137413,85.60392629,,-12.56356801,14.19389264,,18.95546964,-0.724543673
131.76,-88.6478713,99.51995569,,131.76,-76.03979648,85.36558256,,-12.60807482,14.15437313,,18.95546964,-0.727683673
131.94,-88.95992643,99.24111122,,131.94,-76.3074691,85.12639715,,-12.65245733,14.11471407,,18.95546965,-0.730823673
132.12,-89.27110446,98.96128827,,132.12,-76.29753518,84.57946633,,-12.97356928,14.38182194,,19.36879713,-0.733963673
132.3,-89.5814023,98.6804896,,132.3,-76.56273814,84.3394755,,-13.01866416,14.3410141,,19.36879712,-0.737103673
132.48,-86.64396296,94.84455888,,132.48,-76.82718622,84.09865313,,-9.81677674,10.74590575,,14.55484785,-0.740243673
132.66,-86.49414593,94.08557835,,132.66,-77.09087681,83.85700157,,-9.40326912,10.22857678,,13.89407259,-0.743383674
132.84,-86.34521059,93.33365564,,132.84,-77.0740926,83.31216947,,-9.27111799,10.02148617,,13.65224574,-0.746523673
133.02,-86.63785212,93.06207201,,133.02,-77.33531243,83.06974651,,-9.30253969,9.9923255,,13.65224573,-0.749663673
133.2,-86.48759405,92.31772713,,133.2,-77.0375558,82.23066133,,-9.45003825,10.0870658,,13.82216045,-0.752803673
133.38,-86.33850875,91.58053964,,133.38,-77.01788467,81.69401513,,-9.32062408,9.88652451,,13.58739858,-0.755943673
133.56,-86.62564554,91.30898569,,133.56,-76.99664968,81.15940655,,-9.62899586,10.14957914,,13.99040807,-0.759083673
133.74,-86.69311109,90.80732986,,133.74,-76.96561814,80.61819661,,-9.72749295,10.18913325,,14.08696403,-0.762223673
133.92,-78.16258196,81.35894203,,133.92,-77.21837943,80.37612754,,-0.94420253,0.98281449,,1.36288031,-0.765363678
134.1,-78.41766329,81.11311084,,134.1,-76.62283792,79.256592,,-1.79482537,1.85651884,,2.582258762,-0.768503673
134.28,-78.67197146,80.86647991,,134.28,-76.59144104,78.72791432,,-2.08053042,2.13856559,,2.983633626,-0.771643674
134.46,-78.92550395,80.61905167,,134.46,-77.12963081,78.7846435,,-1.79587314,1.83440817,,2.567141147,-0.774783674
134.64,-79.17825827,80.37082856,,134.64,-77.37663395,78.54206846,,-1.80162432,1.8287601,,2.567141152,-0.777923673
134.82,-79.43023192,80.12181303,,134.82,-76.23219986,76.89593642,,-3.19803206,3.22587661,,4.542432053,-0.781063672
135,-79.68142243,79.87200753,,135,-76.19774372,76.37999642,,-3.48367871,3.49201111,,4.932561094,-0.784203673
135.18,-79.93182731,79.62141452,,135.18,-76.16199557,75.86622281,,-3.76983174,3.75519171,,5.32100518,-0.787343674
135.36,-80.18144409,79.37003648,,135.36,-76.12498545,75.35462775,,-4.05645864,4.01540873,,5.707745962,-0.790483673
135.54,-80.43027032,79.11787588,,135.54,-76.36122331,75.11522421,,-4.06904701,4.00265167,,5.707745961,-0.793623674
135.72,-75.23265969,73.54169055,,135.72,-76.04730065,74.3380212,,0.81464096,-0.79633065,,1.139202527,2.344828975
135.9,-75.15007083,73.00091452,,135.9,-76.28034676,74.0988666,,1.13027593,-1.09795208,,1.575760911,2.341688981
136.08,-74.75370418,72.16104936,,136.08,-76.51264077,73.85898141,,1.75893659,-1.69793205,,2.444755852,2.338548981
136.26,-74.97992098,71.92596738,,136.26,-76.43252647,73.31940783,,1.45260549,-1.39344045,,2.012893191,2.335408979
136.44,-63.50125779,60.53310603,,136.44,-76.94092423,73.34458066,,13.43966644,-12.81147463,,18.56767396,2.33226898
